time,distance,speed
0.43389547671140316,18.39,42.383479402417784
0.4978754354903064,18.39,36.93694986556141
0.5077338830329629,18.39,36.21976120669121
0.5101627637775137,18.39,36.04731921991083
0.4869421818796951,18.39,37.766290710348585
0.4478085255755582,18.39,41.0666589618046
0.4178452716946934,18.39,44.01150676041873
0.42726473555856204,18.39,43.04123057560274
0.43062141424348827,18.39,42.70572570643609
0.4625153545741434,18.39,39.760842138813786
0.500525610087513,18.39,36.74137672353
0.44856836367411534,18.39,40.997095402297084
0.419427958484074,18.39,43.845431922245794
0.4367596612916105,18.39,42.10553681998939
0.4748132404062034,18.39,38.73101766131739
0.4846833140245959,18.39,37.942300607168775
0.46037863443824123,18.39,39.945381093628875
0.4950610670185301,18.39,37.14693241937295
0.44152618509451025,18.39,41.65098383930175
0.5051020725697819,18.39,36.408482559650054
0.44494065008395406,18.39,41.331355084166994
0.4535766401536164,18.39,40.54441603026936
0.4666082942007796,18.39,39.41207267114472
0.5106748254058169,18.39,36.01117400957852
0.47335897952005435,18.39,38.850007701651485
0.48754803865084656,18.39,37.71936002632521
0.4363237535701556,18.39,42.14760220942935
0.4416034939384139,18.39,41.643692254311446
0.46679645096004324,18.39,39.39618641525221
0.4414557352409761,18.39,41.65763072476906
0.5017673409076484,18.39,36.65045231268794
0.48576983487735426,18.39,37.8574351053376
0.48631087655770416,18.39,37.815317087233396
0.4558046615726014,18.39,40.34623063430607
0.49111152586631746,18.39,37.4456697336927
0.5021469493188603,18.39,36.622745642376614
0.4249998503643078,18.39,43.270603470180475
0.5086483256940217,18.39,36.15464569731531
0.444519840080366,18.39,41.37048190396906
0.4664089645593938,18.39,39.42891624600875
0.4141120484591587,18.39,44.408270825314304
0.46840714327700017,18.39,39.26071637452543
0.4955278316114124,18.39,37.111941705065
0.4377906167772897,18.39,42.00638226413896
0.4172462855304524,18.39,44.074688350120304
0.5045911757860723,18.39,36.44534601967885
0.4914592483560714,18.39,37.41917577401271
0.5017882532883013,18.39,36.648924879144325
0.4774008183435394,18.39,38.521090231492835
0.4546847077028568,18.39,40.44560920667281
0.5020234015577165,18.39,36.63175848563654
0.45667539967344306,18.39,40.26930290782079
0.4868016879010352,18.39,37.77719029548356
0.47957122461178187,18.39,38.34675446777881
0.5011923741839963,18.39,36.692497626168425
0.46441995259275326,18.39,39.59778191555449
0.44744708420240215,18.39,41.09983202322379
0.5107807876595146,18.39,36.00370343658802
0.47382780738307273,18.39,38.811567648524154
0.46440346873662247,18.39,39.59918742646071
0.5124079655110212,18.39,35.88937182438171
0.465362323593489,18.39,39.51759536095221
0.48425231865454516,18.39,37.97607010141962
0.5043619913084181,18.39,36.46190695752585
0.47096893605774803,18.39,39.04716127125867
0.48093832570412604,18.39,38.237751115126464
0.48151820982912075,18.39,38.1917020470029
0.46528489319696453,18.39,39.52417168252041
0.4962020301814986,18.39,37.061517046339745
0.5003928474198087,18.39,36.75112483087025
0.4602893723280763,18.39,39.95312754449678
0.4466746972934186,18.39,41.170901578782946
0.4672978052657826,18.39,39.353919048561366
0.5042322738117219,18.39,36.47128705384445
0.5045012790841761,18.39,36.451840188360805
0.485373891563026,18.39,37.888317273884624
0.4973007606671691,18.39,36.97963376393861
0.42705921702418836,18.39,43.0619437935194
0.5006585539348772,18.39,36.73162049357907
0.47284558481939065,18.39,38.892189311705835
0.4852261597188816,18.39,37.8998527421818
0.48357309982236824,18.39,38.02941066563717
0.5045455833752529,18.39,36.44863934191362
0.4748741149331772,18.39,38.72605269838257
0.46066537618494524,18.39,39.92051704058803
0.41583597805501293,18.39,44.22416762978383
0.4530547553832511,18.39,40.59112012728662
0.4989021103799794,18.39,36.860938483490486
0.4866550559352137,18.39,37.78857278007646
0.47774924604619584,18.39,38.49299638292215
0.46029275309677803,18.39,39.952834095855174
0.4458528173924596,18.39,41.246795540180024
0.4124492938637834,18.39,44.58729902947423
0.4158157756262448,18.39,44.22631626302177
0.4175229714234472,18.39,44.04548074876835
0.5118369224047492,18.39,35.92941266057707
0.4184030026029118,18.39,43.95283945285917
0.5028065120468287,18.39,36.57470529794422
0.4994288303418952,18.39,36.82206329060081
0.4948024890327875,18.39,37.16634497119801
