time,distance,speed
0.43708128258642776,18.39,42.38355916796742
0.48124090582187,18.39,36.93693335784189
0.49442199449169044,18.39,36.21984794728224
0.4923873290451827,18.39,36.04718118271333
0.4856562572728888,18.39,37.76625805918398
0.4542152090534397,18.39,41.06654729967106
0.4188600459307108,18.39,44.01161234948761
0.430204816177745,18.39,43.04120572009216
0.4208441137664455,18.39,42.70557458241473
0.4537360782041154,18.39,39.7607488692596
0.4868765366209775,18.39,36.7412283422512
0.4436437170151934,18.39,40.997036036865495
0.4193969461515099,18.39,43.84534394824023
0.4357718153189028,18.39,42.10558700430612
0.460319950575633,18.39,38.73107290388276
0.4803361704169734,18.39,37.94213580892988
0.44410435762184713,18.39,39.94528178345272
0.49064207184995573,18.39,37.146913886843954
0.44584907978712884,18.39,41.65101505411597
0.5132735697632576,18.39,36.40838632883008
0.4338301274786681,18.39,41.33148623243503
0.4343778828420781,18.39,40.54432497113933
0.4637662734653814,18.39,39.41200388598411
0.4928432824097756,18.39,36.01127712097083
0.46967085593324864,18.39,38.8501726913854
0.4725727104505815,18.39,37.7192010501848
0.4395314603287961,18.39,42.14745928899577
0.4501021808579623,18.39,41.64364602187172
0.4765260223119972,18.39,39.39615461645119
0.42769243916165284,18.39,41.65760187589156
0.49974585582345044,18.39,36.65036779401757
0.49288998204667467,18.39,37.85751635197404
0.4763047020512972,18.39,37.81517191072484
0.45431701950835823,18.39,40.346313615365574
0.49565053331340597,18.39,37.44564028237322
0.48969307324080036,18.39,36.62269138351287
0.4300333270594747,18.39,43.270542578978606
0.4903142801609281,18.39,36.154669552810546
0.4299646621418881,18.39,41.3703632348507
0.4487962791709108,18.39,39.42882760521594
0.3948509956381823,18.39,44.40838029675971
0.4570107188086743,18.39,39.2608235813795
0.5012577762398589,18.39,37.112042436149935
0.4238552801771152,18.39,42.00651012880068
0.41156273181549075,18.39,44.074714537261144
0.49984630982020184,18.39,36.445476903173564
0.47993853293211347,18.39,37.419081958362476
0.4879803642250089,18.39,36.649029653427185
0.4633135830761017,18.39,38.520904324383174
0.4571861830945571,18.39,40.44565325262839
0.4879196232609899,18.39,36.63169521742027
0.4461206256200957,18.39,40.26945957300914
0.4923671850061329,18.39,37.7773570542519
0.46943830499273026,18.39,38.346623557439536
0.4812702818672532,18.39,36.692404187142465
0.4469300539255232,18.39,39.59771385857761
0.4417508407689781,18.39,41.09990456004456
0.5175778662898516,18.39,36.0036107882555
0.4710623576200683,18.39,38.811405442743514
0.44659400134397564,18.39,39.599151466592005
0.5168608608603977,18.39,35.889455597763074
0.471856362117605,18.39,39.51740882895785
0.491583793375971,18.39,37.976183807676975
0.4923622117326864,18.39,36.462098147164625
0.4769342298753463,18.39,39.0473294305598
0.47781259948745225,18.39,38.237833599723686
0.4698335197181381,18.39,38.19154650270403
0.4470928726306055,18.39,39.52429234925213
0.48580553904611645,18.39,37.06140241564454
0.4883865092096402,18.39,36.751045047494785
0.45778443064783175,18.39,39.953099327447774
0.4430032552042009,18.39,41.17083298096791
0.46009387196554025,18.39,39.35405424597024
0.5031258057608996,18.39,36.471447963489425
0.510449505529412,18.39,36.45198090026809
0.4759792160204875,18.39,37.888508193673
0.5063657763326513,18.39,36.979453733758334
0.41895814475269827,18.39,43.06188334381279
0.4934715648821265,18.39,36.731754946371254
0.45605772229309993,18.39,38.89202036842028
0.4652270834844363,18.39,37.900014866250636
0.4917463900760937,18.39,38.02935232041652
0.5021204513847911,18.39,36.448710761143936
0.480334016994949,18.39,38.72606396906193
0.4572169486882939,18.39,39.92040043335206
0.4108574166497081,18.39,44.22404565549692
0.4496575577206539,18.39,40.591168241675625
0.5063813704287798,18.39,36.86106870944957
0.48025403063046546,18.39,37.78870444721121
0.46481962667663745,18.39,38.49314288390572
0.4497448801003236,18.39,39.952671852711454
0.4284229726602137,18.39,41.24679893778953
0.41833216651650584,18.39,44.58724125115669
0.4153944487255043,18.39,44.226279827946236
0.41853069452282604,18.39,44.04531883241237
0.5103658705296301,18.39,35.92937120339558
0.4139202280238606,18.39,43.952819886138734
0.49188715447997616,18.39,36.57461228523861
0.49981528597645275,18.39,36.82224922359552
0.5000633217657725,18.39,37.16618626399239
